Category,Search keyword,merged_text,cleaned_text,text_translated,topic_id,topic_label
社會領域,社會問題,"大罷免失敗「不辭不分區」 柯建銘:全黨一起非個人問題｜TVBS新聞網@tvbsnews24live 
大罷免#柯建銘#不分區#問題擠出零碎小時間，看看世界大新奇。讓你的生活永遠充滿新鮮事!",大罷免失敗 不辭不分區 柯建銘 全黨一起非個人問題 TVBS新聞網 tvbsnews24live 大罷免 柯建銘 不分區 問題擠出零碎小時間 看看世界大新奇 讓你的生活永遠充滿新鮮事,大罷免失敗 不辭不分區 柯建銘 全黨一起非個人問題 TVBS新聞網 tvbsnews24live 大罷免 柯建銘 不分區 問題擠出零碎小時間 看看世界大新奇 讓你的生活永遠充滿新鮮事,12,12_大罷免_國昌_黃_嗆
社會領域,社會問題,"Social Media Ko Sur Par Sawar Na Karein 
samaatv#gupshabwithvasaych #WhatToWatch #iftikharthakur #qaiserpiya #WhatToWatch SAMAA TV is the top Pakistani news ...",Social Media Ko Sur Par Sawar Na Karein samaatv gupshabwithvasaych WhatToWatch iftikharthakur qaiserpiya WhatToWatch SAMAA TV is the top Pakistani news,社交媒體ko sur par sawar na karein samaatv gupshabwithvasaych whattowatch iftikharthakur qaiserpiya whattowatch samaa samaa電視是巴基斯坦的頂級新聞,24,24_Samaa_巴基斯坦_samaatv_samaa
社會領域,社會問題,"全球教师短缺问题严峻 联合国忧影响社会发展【2025.08.29 八度空间华语新闻】 
全球教师短缺问题严峻联合国忧影响社会发展】 微薄薪资、待遇欠佳、超负荷的工作量和潜在危险，让越来越多人不投身教育行业， ...",全球教师短缺问题严峻 联合国忧影响社会发展 2025 08 29 八度空间华语新闻 全球教师短缺问题严峻联合国忧影响社会发展 微薄薪资 待遇欠佳 超负荷的工作量和潜在危险 让越来越多人不投身教育行业,全球教師短缺問題嚴峻 聯合國憂影響社會發展 2025 08 29 八度空間華語新聞 全球教師短缺問題嚴峻聯合國憂影響社會發展 微薄薪資 待遇欠佳 超負荷的工作量和潛在危險 讓越來越多人不投身教育行業,14,14_00_0_與_重點
社會領域,社會問題,"Iski Haram Kamai Ko Main Sabit Karti Hu!🤨🤨#crimepatrol #shorts #lahorerang #lahorepuchtahai | J23U 
Crime Patrol features prevailing social issues reenacted and made into documentary style episodes for our viewership. From theft ...",Iski Haram Kamai Ko Main Sabit Karti Hu crimepatrol shorts lahorerang lahorepuchtahai J23U Crime Patrol features prevailing social issues reenacted and made into documentary style episodes for our viewership From theft,ISKI HARAM KAMAI KO MAIM SABIT KARTI HU CIRMIRAL STREPS LAHORERANG LAHORERANG LAHOREPUCHTAHAI J23U犯罪巡邏巡邏功能特徵是在盜竊中重新啟示並製作為我們的收視率的紀錄片風格的社會問題,0,0_犯罪_製_爾_重新
社會領域,社會問題,"Maria B is campaigning against the transgender community 
Samaatv #Transgender #khawajaSira #AwamKiAwaz #Society Follow Samaa TV's WhatsApp Channel for breaking news from ...",Maria B is campaigning against the transgender community Samaatv Transgender khawajaSira AwamKiAwaz Society Follow Samaa TV s WhatsApp Channel for breaking news from,瑪麗亞 B Maria b,17,17_奧_News_裏_新聞
社會領域,社會問題,"大罷免失敗「不辭不分區」 柯建銘:全黨一起非個人問題｜TVBS新聞@TVBSNEWS01 
大罷免#柯建銘#不分區#問題擠出零碎小時間，看看世界大新奇。讓你的生活永遠充滿新鮮事!",大罷免失敗 不辭不分區 柯建銘 全黨一起非個人問題 TVBS新聞 TVBSNEWS01 大罷免 柯建銘 不分區 問題擠出零碎小時間 看看世界大新奇 讓你的生活永遠充滿新鮮事,大罷免失敗 不辭不分區 柯建銘 全黨一起非個人問題 TVBS新聞 TVBSNEWS01 大罷免 柯建銘 不分區 問題擠出零碎小時間 看看世界大新奇 讓你的生活永遠充滿新鮮事,12,12_大罷免_國昌_黃_嗆
社會領域,社會問題,"違法建築問題で閉園の動物園　道順示す新たな看板設置申請　市は設置許可も…補助金の返還要求 #shorts 
市街化調整区域での違法建築が問題となっている「ノースサファリサッポロ」の運営会社に対し、札幌市は２０２３年度に交付 ...",違法建築問題で閉園の動物園 道順示す新たな看板設置申請 市は設置許可も 補助金の返還要求 shorts 市街化調整区域での違法建築が問題となっている ノースサファリサッポロ の運営会社に対し 札幌市は2023年度に交付,ZOO因非法建築問題而關閉 新標誌的申請 曼城還請求安裝網站的許可 補貼短褲的申請 城市化監管區的非法建築物 薩波羅市已於2023年向North Safeari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari Safari safer,0,0_犯罪_製_爾_重新
社會領域,社會問題,"【少子化 社会問題 氷河期世代】増え続ける“生涯独身”。誰も危機感を持たない理由と独身者の悲惨な末路。【ゆっくり 2ch 解説】 
結婚できなかった人の後悔がリアルすぎる。 40代で襲われる強烈な孤独感。 少子化、就職氷河期世代、2025年問題について、 ...",少子化 社会問題 氷河期世代 増え続ける 生涯独身 誰も危機感を持たない理由と独身者の悲惨な末路 ゆっくり 2ch 解説 結婚できなかった人の後悔がリアルすぎる 40代で襲われる強烈な孤独感 少子化 就職氷河期世代 2025年問題について,降低的出生率社會問題冰期生成繼續增加單身生活 為什麼沒有人會感到危機感和單身慢慢的悲慘結局2ch評論 那些無法結婚的人的遺憾是一種實在是一種強烈的孤獨感 在40多歲的出生率下降 冰上就業冰期就業時代的生成大約是2025年,26,26_冰期_就業_時代_單身
社會領域,社會問題,"Главная проблема экономики России #новости #деньги #экономика #россия 
«Тотальный крах»? Какие времена ждут Россию? | Андрей Нечаев о Трампе, долларе и возвращении 90-х.",Главная проблема экономики России новости деньги экономика россия Тотальный крах Какие времена ждут Россию Андрей Нечаев о Трампе долларе и возвращении 90 х,俄羅斯經濟的主要問題是新聞經濟學俄羅斯徹底崩潰 什麼時候等待俄羅斯安德烈 內切夫 Andrei Nechaev 關於特朗普美元 並返回90 x,1,1_羅_頻道_外國人_俄羅斯
社會領域,社會問題,"【ニュース】“日常的に不機嫌”元警察署長を処分　パワハラ言動…周囲に心理的な圧力　宮城 
宮城県仙台北警察署の元署長・内海雅晴警視は、パワハラに当たる言動があったとして本部長注意の処分を受けました。 宮城県警 ...",ニュース 日常的に不機嫌 元警察署長を処分 パワハラ言動 周囲に心理的な圧力 宮城 宮城県仙台北警察署の元署長・内海雅晴警視は パワハラに当たる言動があったとして本部長注意の処分を受けました 宮城県警,新聞 前警察局長每天都會心情懲罰 騷擾言語和動作 對周圍的人的心理壓力 米亞吉校長Utsumi Masaharu 前宮崎駿縣仙台官員官員的前局長 受到了與宣傳和行動有關的俗語和行動的懲罰,6,6_受害者_騷擾_虐待_學校
社會領域,社會問題,"【みんな迷惑　大型トラック問題】あきれた実態①2025年6月18日山陽道上り＃高速道路＃ドライブレコーダー＃大型トラック運転マナー＃運転マナー＃無法トラック＃無法駐車＃トラック運転手ポイ捨て 
マスメディアはでは、決して触れられない無法トラックドライバー問題。 不快に感じている方も非常に多いと思われる大型 ...",みんな迷惑 大型トラック問題 あきれた実態12025年6月18日山陽道上り 高速道路 ドライブレコーダー 大型トラック運転マナー 運転マナー 無法トラック 無法駐車 トラック運転手ポイ捨て マスメディアはでは 決して触れられない無法トラックドライバー問題 不快に感じている方も非常に多いと思われる大型,每個人都很煩人 重型卡車的問題 令人震驚的情況的現實2025年6月18日 Sanyo高速公路 驅動錄音機 大型卡車駕駛方式 駕駛方式 無法卡車 無法無天的停車 卡車司機 垃圾 大眾媒體 不法卡車司機 無法卡車司機 永遠無法觸及 大型卡車司機是許多人認為不舒服的問題,31,31_駕駛_無法_巨大_德斯
社會領域,社會問題,"Mujy Sath Lay Kar Bahir Jana Hai!🤨🤨#crimepatrol #shorts #lahorerang #lahorepuchtahai | J23U 
Crime Patrol features prevailing social issues reenacted and made into documentary style episodes for our viewership. From theft ...",Mujy Sath Lay Kar Bahir Jana Hai crimepatrol shorts lahorerang lahorepuchtahai J23U Crime Patrol features prevailing social issues reenacted and made into documentary style episodes for our viewership From theft,Mujy Sath Lay Kar Bahir Jana Hai犯罪帕特羅爾短褲Lahorerang Lahoreand lahorepuchtahai J23U犯罪巡邏巡邏於盛行的社會問題 並從盜竊中重新制定並製作成紀錄片樣式情節,0,0_犯罪_製_爾_重新
社會領域,社會問題,"Opatija i Lovran: Veliki zastoj u dostavi pošte. #HRTDnevnik#opatija #lovran #problem #posta 
Pratiti nas možete i ovdje TikTok https://www.tiktok.com/@hrvatska_radiotelevizija Web http://www.hrt.hr/ Facebook ...",Opatija i Lovran Veliki zastoj u dostavi pošte HRTDnevnik opatija lovran problem posta Pratiti nas možete i ovdje TikTok Web Facebook,Opatija和Lovran的大州在將郵件交付給HRTDEVLIFA OPATIJA LOVRAN問題帖子可以在這裏和這裏關注我們,20,20_得到_這裡_活動_支持
社會領域,社會問題,"北海道・倶知安町　無許可の大規模開発問題　道が規制強化に向けた有識者懇談会で専門家に意見求める 
後志の倶知安町で無許可で大規模な開発が行われた問題で、道は規制強化に向けた有識者懇談会を初めて開きました。 懇談会には ...",北海道・倶知安町 無許可の大規模開発問題 道が規制強化に向けた有識者懇談会で専門家に意見求める 後志の倶知安町で無許可で大規模な開発が行われた問題で 道は規制強化に向けた有識者懇談会を初めて開きました 懇談会には,北海道Kutchan Town 未經授權的大規模開發問題 道路要求專家在專家討論會議上發表意見 以加強法規 Shimoshi Kutchan鎮大規模發展的一個問題 這條路舉行了第一次專家討論會議 以加強法規,0,0_犯罪_製_爾_重新
社會領域,社會問題,"Abandoned Suitcases in Japan: A New Social Problem 
As tourism numbers continue to increase, the cases for abandoned suitcases have been on a sharp rise and is steadily becoming ...",Abandoned Suitcases in Japan A New Social Problem As tourism numbers continue to increase the cases for abandoned suitcases have been on a sharp rise and is steadily becoming,日本廢棄的行李箱隨著旅遊數量繼續增加廢棄行李箱的案件的新社會問題一直在急劇上升 並且正在穩步變得,10,10_增加_案件_急速_數量
社會領域,社會問題,焦虑是个体问题还是社会问题？#社会百态 #情绪 #心态 #shorts,焦虑是个体问题还是社会问题 社会百态 情绪 心态 shorts,焦慮是個體問題還是社會問題 社會百態 情緒 心態 shorts,10,10_增加_案件_急速_數量
社會領域,社會問題,"Haram Kamane Ke Liye Larki Rkhi Hai!🤨🤨#crimepatrol #shorts #lahorerang #lahorepuchtahai | J23U 
Crime Patrol features prevailing social issues reenacted and made into documentary style episodes for our viewership. From theft ...",Haram Kamane Ke Liye Larki Rkhi Hai crimepatrol shorts lahorerang lahorepuchtahai J23U Crime Patrol features prevailing social issues reenacted and made into documentary style episodes for our viewership From theft,Haram Kamane ke le liye larki rkhi rkhi犯罪帕特羅爾短褲lahorerang lahorerang lahorerang lahorerang lahoreang lahorepuchtahai J23U犯罪巡邏巡邏於盛行的盛行的社會問題 重新盛行 並將其納入記錄中 以獲取記錄片 以供其視圖中的視圖中的視圖中的遺跡造成盜竊,0,0_犯罪_製_爾_重新
社會領域,社會問題,"北海道・倶知安町　外国人労働者らの住宅街開発計画　北海道農業会議は農地転用に問題はなく許可相当と判断 
後志の倶知安町で外国人労働者らが住む住宅街の開発計画をめぐって、２５日、北海道農業会議は農地転用に問題はなく許可相当 ...",北海道・倶知安町 外国人労働者らの住宅街開発計画 北海道農業会議は農地転用に問題はなく許可相当と判断 後志の倶知安町で外国人労働者らが住む住宅街の開発計画をめぐって 25日 北海道農業会議は農地転用に問題はなく許可相当,北海道Kutchan鎮 外國工人的住宅區發展計劃 北海道農業委員會認為 轉變農田沒有問題 這相當於許可證 關於外國工人居住在庫班鎮 Shimoshi 的居民發展計劃 北海道農業委員會 Hokkaido Angiratural Council 在轉變農田方面沒有問題 這相當於許可證,0,0_犯罪_製_爾_重新
